,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesCAD_scaffold_045266_01G000100,-0.010490894,0.009535074,0.009535074,-0.1071744,-0.25356805,0.01625967
TraesCAD_scaffold_001429_01G000300,-0.30588806,-0.97772956,-0.9777297,-1.0642145,-2.190075,-1.0953653
TraesCAD_scaffold_057564_01G000400,-0.050266027,-2.020375,-2.0320349,-0.16840029,-0.35790312,0.28918368
TraesCAD_scaffold_089151_01G000100,-0.17121017,-1.5828433,-1.5828431,-0.38764727,-0.6566155,-0.27049696
TraesCAD_scaffold_057249_01G000200,-0.020187855,0.2066229,0.2066229,0.029048324,-0.025112748,-0.22911108
TraesCAD_scaffold_018262_01G000100,-0.03674686,0.12190777,0.12190777,0.34690428,0.2695604,-0.0832026
TraesCAD_scaffold_174811_01G000100,-0.29220307,-0.27743208,-0.27743185,-0.9448662,-1.9014275,-0.25497103
TraesCAD_scaffold_111353_01G000100,-0.018198013,-0.2195481,-0.21686602,-0.072048426,-0.07617104,-0.094721556
TraesCAD_scaffold_107437_01G000100,-0.001416564,0.10370749,0.10370755,0.12070626,0.035590053,0.09104627
TraesCAD_scaffold_005937_01G000100,-0.32438838,-1.1957662,-1.2012916,-0.53240347,-0.29660118,-0.32021332
TraesCAD_scaffold_035476_01G000100,-0.014137626,0.2206676,0.22066766,-0.058651924,-0.24480939,0.0031528473
TraesCAD_scaffold_015346_01G000400,-0.006418109,0.26131636,0.25351292,0.47823042,0.4504099,-0.052342296
TraesCAD_scaffold_028142_01G000300,-0.11668527,-0.20654607,-0.20654607,0.065669894,-0.036844373,-0.21215773
TraesCAD_scaffold_026199_01G000300,-0.017894506,-0.69031847,-0.6903187,-0.9467304,-1.0466721,-0.24259567
TraesCAD_scaffold_016201_01G000100,-0.04299116,-0.015964746,-0.015964866,0.12414634,-0.079458475,-0.09124112
TraesCAD_scaffold_000091_01G000300,-0.063085675,-1.1585796,-1.147671,-0.33204782,-0.84024763,-0.5151963
TraesCAD_scaffold_018977_01G000100,-0.00011444092,-0.4288683,-0.40442252,-0.62565815,-1.0629258,-0.34538853
TraesCAD_scaffold_106246_01G000200,-0.37916863,-1.493016,-1.4930162,-1.1022391,-0.7967725,0.15412235
TraesCAD_scaffold_136679_01G000100,-0.0011379719,-0.66580915,-0.66580915,-0.7707381,-0.8996277,-0.030159354
TraesCAD_scaffold_002486_01G000400,-0.216964,-0.5192721,-0.25257158,0.40815955,0.39092565,-1.0801384
TraesCAD_scaffold_972902_01G000100,-0.00011467934,-0.34544396,-0.34544396,-1.1153619,-0.9363152,-0.09298527
TraesCAD_scaffold_891501_01G000100,-0.10238016,-1.0560255,-1.0232668,-0.864514,-1.0233946,-0.0032156706
TraesCAD_scaffold_045766_01G000200,-0.00085151196,0.44144058,0.45462787,0.58315074,0.60142636,-0.093880415
TraesCAD_scaffold_010553_01G000100,-0.4488635,-2.2990823,-2.2990813,-6.2026005,-6.254838,-0.8358989
TraesCAD_scaffold_055060_01G000200,-0.16924477,-0.35132158,-0.35132158,0.26396424,0.26181626,-0.34836388
TraesCAD_scaffold_008267_01G000600,-0.010644555,-0.06669438,-0.06669426,-1.1237669,-1.3059027,-0.14299679
TraesCAD_scaffold_026627_01G000600,-0.2186302,-1.3500865,-1.3976033,-0.65122366,-0.5970254,-0.23605347
TraesCAD_scaffold_016827_01G000100,-0.45699418,-6.851995,-6.851997,-6.3422503,-5.4165087,0.009387195
TraesCAD_scaffold_087348_01G000100,-0.38660836,-0.099945426,-0.099945426,-0.3776219,-0.034068704,-0.112175226
TraesCAD_scaffold_011181_01G000700,-0.00021374226,-0.75677085,-0.75677085,-1.0804889,-1.0621514,-0.1438129
TraesCAD_scaffold_010931_01G000400,-0.019013405,-0.18446279,-0.18446279,-0.20105994,-0.18285298,-0.19974947
TraesCAD_scaffold_138573_01G000100,-0.15914178,-1.1292136,-1.1292136,-1.7195241,-1.6657944,-0.9095843
TraesCAD_scaffold_031221_01G000300,-0.0037856102,-0.118151784,-0.118151784,-0.1829437,-0.122297406,-0.1258812
TraesCAD_scaffold_025903_01G000200,-0.00015926361,-0.24519145,-0.24519145,-0.5728431,-0.8832468,-0.12202799
TraesCAD_scaffold_048537_01G000200,-0.14813817,-4.2451262,-4.2451267,-1.5309918,-0.98335147,-0.64951086
TraesCAD_scaffold_009065_01G000700,-0.00023555756,0.034702063,0.03470224,0.40958256,0.38915378,0.03567326
TraesCAD_scaffold_017534_01G000300,-0.00037562847,-0.14444876,-0.14444876,-0.5112078,-0.61150074,-0.021297336
TraesCAD_scaffold_019862_01G000300,-0.033902526,-0.08692753,-0.086927414,0.0045897365,0.0010700822,-0.11585486
TraesCAD_scaffold_026684_01G000100,-0.026594043,-2.0434,-2.0434003,-3.121438,-2.3353345,-1.9358706
TraesCAD_scaffold_009054_01G000100,-0.71233904,-2.1778305,-1.5312364,0.22685951,0.16352797,-1.0794609
TraesCAD_scaffold_001181_01G000100,-0.26015127,-2.213329,-2.2133293,-1.7132354,-1.7583528,-0.39482355
TraesCAD_scaffold_069714_01G000200,-0.46750975,0.093019366,0.09518421,-0.5850264,-0.31770802,0.09692651
TraesCAD_scaffold_014297_01G000100,-8.249283e-05,0.5137985,0.5137985,0.48534465,0.3879472,0.028262377
TraesCAD_scaffold_018883_01G000200,-0.00036036968,0.19179809,0.19179815,-0.63546383,-0.62775254,-0.3137033
TraesCAD_scaffold_022947_01G000100,-0.051920414,-1.8160126,-1.8160133,-5.4761863,-3.3092098,-0.29481077
TraesCAD_scaffold_017776_01G000600,-5.0902367e-05,-0.5113692,-0.5113692,-0.104902744,-0.12663317,-0.21904945
TraesCAD_scaffold_049256_01G000400,-0.10157728,-0.062515736,-0.13455653,-0.06687558,-0.33924127,0.23028392
TraesCAD_scaffold_075684_01G000100,-0.0016695261,-0.08903897,-0.08903897,-0.18010044,-0.12746584,0.011537552
TraesCAD_scaffold_041610_01G000300,-0.16930878,-0.9218477,-0.9218477,-1.109518,-2.163398,-0.3806318
TraesCAD_scaffold_115239_01G000100,-0.14881063,-1.9814429,-2.1958685,-2.1208751,-1.5205767,-0.5125085
TraesCAD_scaffold_106751_01G000100,-0.044597864,-0.17843688,-0.17843688,-0.064466,-0.2918291,-0.45523572
TraesCAD_scaffold_109902_01G000100,-0.33333313,0.16198236,0.16198236,0.9451381,0.93706316,-0.0438658
TraesCAD_scaffold_084368_01G000100,-0.016810775,0.21051031,0.20738101,-0.09827554,0.084670246,-0.11142433
TraesCAD_scaffold_135599_01G000100,-0.034323454,-0.10703921,-0.10703921,0.22211426,0.15355706,-0.16742373
TraesCAD_scaffold_027222_01G000300,-0.029515982,-0.48371148,-0.48371136,-0.83929265,-0.87954915,0.14766294
TraesCAD_scaffold_122464_01G000200,-0.0018777847,-0.46307313,-0.46307313,-0.69751346,-1.1326993,0.089928865
TraesCAD_scaffold_005789_01G000300,-0.00017392635,-0.3487196,-0.4473883,-0.11170983,-0.31970203,0.016945958
TraesCAD_scaffold_014643_01G000200,-0.0048396587,-0.7649579,-0.7649579,-0.40350974,-0.162382,-0.015865922
TraesCAD_scaffold_049584_01G000200,-0.025416136,-2.074783,-2.074783,-1.0045011,-2.036088,-0.5220399
TraesCAD_scaffold_067011_01G000400,-0.056925178,0.24361753,0.25667226,0.21826357,0.30247408,0.18620092
TraesCAD_scaffold_007369_01G000100,-0.00044298172,-0.22698772,-0.22698796,-0.10590577,-0.42897105,0.122962475
TraesCAD_scaffold_055540_01G000100,-0.0005977154,-0.25210083,-0.28209388,-0.48887742,-0.86273265,0.14863855
TraesCAD_scaffold_078414_01G000200,-0.29971647,-0.40537024,-0.40537024,-0.5712904,-0.46399367,-0.020684004
TraesCAD_scaffold_055494_01G000100,-0.0023292303,-0.06079316,-0.06079316,-0.052312374,0.0062525272,-0.0413965
TraesCAD_scaffold_026604_01G000500,-0.015912771,0.30198675,0.30990088,0.39438206,0.4036138,-0.16688502
TraesCAD_scaffold_174898_01G000100,-0.40607142,-0.4805503,-0.4805504,0.38464504,0.37154734,0.4529025
TraesCAD_scaffold_000704_01G000100,-0.0018855333,-0.23891246,-0.23891246,0.026339054,-0.0615443,-0.09193516
TraesCAD_scaffold_041047_01G000600,-0.020228028,-0.5300634,-0.4456483,-0.51604295,-0.40801036,-0.19531178
TraesCAD_scaffold_024406_01G000200,-0.008343816,0.14212435,0.14212435,0.28629082,0.16511989,0.10831398
TraesCAD_scaffold_005369_01G000300,-0.30948007,-0.946823,-0.9468231,-0.741269,-1.0304081,-0.5063251
TraesCAD_scaffold_081919_01G000200,-0.0031085014,-0.1716578,-0.1716578,-0.62349415,-0.37553716,-0.095178366
TraesCAD_scaffold_035851_01G000700,-0.06554031,-9.628014,-9.628013,-6.9823637,-8.402677,-2.9249291
TraesCAD_scaffold_034993_01G000100,-0.0027303696,-0.32641685,-0.32641697,-0.8471105,-1.2041223,-0.15804744
TraesCAD_scaffold_191789_01G000100,-0.020704865,-0.13756502,-0.34256315,-0.17559552,-0.17125773,-0.02475977
TraesCAD_scaffold_049039_01G000100,-3.3020973e-05,-0.007953167,-0.007953048,-0.07861698,-0.31878924,0.004794538
TraesCAD_scaffold_125904_01G000100,-0.0032069683,-0.118742704,-0.118742585,-0.26548588,-0.14497972,-0.2305597
TraesCAD_scaffold_014452_01G000100,-0.029730916,0.14900517,0.14900517,-0.11367905,-0.24210954,-0.03136015
TraesCAD_scaffold_046424_01G000300,-0.0993197,0.39514476,0.39514482,-1.4080398,-1.888093,-1.9663961
TraesCAD_scaffold_057377_01G000100,-0.06681585,-3.82579,-3.82579,-1.9341156,-0.5737498,-0.34554017
TraesCAD_scaffold_088406_01G000100,-0.0761677,-0.09012246,-0.09012246,0.3513108,0.2359705,-0.11205721
TraesCAD_scaffold_023400_01G000200,-0.3811432,-0.5966352,-0.546726,0.26702726,0.39143348,0.3074754
TraesCAD_scaffold_033323_01G000100,-0.08082485,-0.9310323,-0.9310323,-0.61363566,-0.48587382,-0.026061535
TraesCAD_scaffold_045058_01G000200,-0.36199868,-0.4246887,-0.4246887,-0.52483857,-0.4585303,-0.23924589
TraesCAD_scaffold_107887_01G000100,-0.09597528,0.6372423,0.6372423,0.5804133,0.67948925,-0.26398265
TraesCAD_scaffold_026685_01G000400,-0.000119805336,0.23117548,0.23117548,0.21972483,0.19310236,0.17597276
TraesCAD_scaffold_095442_01G000100,-0.29514742,-1.6050513,-1.6083722,-0.4643104,-0.23432243,-0.29730713
TraesCAD_scaffold_049290_01G000100,-0.11094892,-1.4153783,-1.4153783,-0.49776924,-0.9824246,-1.3178029
TraesCAD_scaffold_108220_01G000300,-6.4492226e-05,-0.06785345,-0.07348096,-0.2482779,-0.15043843,-0.021986842
TraesCAD_scaffold_112491_01G000100,-0.0008234978,0.2130838,0.21308374,0.034739792,0.06976324,-0.14637709
TraesCAD_scaffold_058762_01G000100,-0.17113245,-0.02184987,-0.021849751,0.38171273,0.6012733,-0.189731
TraesCAD_scaffold_045393_01G000400,-0.000103116035,-0.31399488,-0.35388482,-0.034011483,-0.31571233,0.056708753
TraesCAD_scaffold_000050_01G000700,-0.003652215,0.13738453,0.13738453,0.3803426,0.31555337,0.07672644
TraesCAD_scaffold_014041_01G000100,-0.42594254,-2.2076035,-2.207603,-2.7666044,-3.1890883,-0.65988433
TraesCAD_scaffold_008707_01G000100,-0.06110716,0.275086,0.275086,0.29775816,0.31345224,0.03586757
TraesCAD_scaffold_057673_01G000200,-0.47504258,-0.11829376,0.11746174,0.5165512,0.42611688,0.26335752
TraesCAD_scaffold_087462_01G000100,-0.00033259392,-0.15421987,-0.15421999,-0.68017054,-1.1209571,0.045379817
TraesCAD_scaffold_077669_01G000100,-1.1086464e-05,0.34911287,0.3491128,0.2794553,0.16668606,0.069202244
TraesCAD_scaffold_149393_01G000100,-0.085023046,-0.20002985,-0.20002985,0.03564477,-0.26131606,-0.18234885
TraesCAD_scaffold_066657_01G000200,-0.0027792454,-1.4954085,-1.4954085,-2.3117537,-2.3543792,-0.4870968
TraesCAD_scaffold_014789_01G000400,-0.15679216,-0.19841373,-0.19841397,-0.46173513,-0.26816392,-0.1439743
TraesCAD_scaffold_003357_01G000300,-0.008095384,-0.47506118,-0.47506118,-0.910051,-1.7599342,-0.08667898
TraesCAD_scaffold_080164_01G000400,-0.00390172,-0.06707585,-0.06707585,-1.1676991,-1.551321,0.012080133
TraesCAD_scaffold_012640_01G000100,-0.47785187,-0.9436753,-1.0203111,0.40217918,0.76579106,0.3856058
TraesCAD_scaffold_014229_01G000100,-0.07080877,0.083557546,0.083557606,-0.60937333,-0.51678514,-0.120500445
TraesCAD_scaffold_058228_01G000100,-0.05653429,-2.5497057,-2.5497057,-0.9520508,-1.1298146,-0.82218933
TraesCAD_scaffold_047235_01G000100,-0.0029033422,-1.013807,-1.0138073,-0.14802086,-0.27107298,-0.20255458
TraesCAD_scaffold_133082_01G000100,-0.0033147335,-0.059826374,-0.059826374,0.039898336,0.18977177,-0.035163283
TraesCAD_scaffold_064774_01G000200,-0.07156992,-0.76094997,-0.76094985,-0.88219345,-0.4243312,0.09059209
TraesCAD_scaffold_001094_01G000200,-0.05985582,0.18900806,0.18900806,0.052687883,-0.06314957,-0.26094508
TraesCAD_scaffold_137509_01G000100,-0.11138904,-0.008182049,-0.00818193,0.3682003,0.33679157,-0.19756746
TraesCAD_scaffold_076753_01G000200,-0.1799339,-2.8554792,-2.0033762,0.17969531,-0.47859395,-0.49146152
TraesCAD_scaffold_015831_01G000400,-0.004684925,0.39940637,0.39940637,0.16425282,0.005325556,0.07742512
TraesCAD_scaffold_035460_01G000100,-0.0033487082,0.51868725,0.50524646,0.45464396,0.43923616,0.25976795
TraesCAD_scaffold_039789_01G000300,-0.39231145,-2.4921854,-2.4921854,-1.6551726,-2.4131715,-1.6563013
TraesCAD_scaffold_036569_01G000400,-0.43942213,-5.3355064,-5.335507,-3.4196553,-3.8707662,-0.20911288
TraesCAD_scaffold_110371_01G000100,-0.63727736,-0.96966946,-0.9696692,-0.06185949,0.15857011,-0.8939352
TraesCAD_scaffold_117538_01G000300,-0.0005978346,0.2404415,0.2464971,0.06873995,0.16783267,-0.26368904
TraesCAD_scaffold_033188_01G000500,-0.060207486,-0.26157463,-0.26157475,-1.9319911,-1.6626358,-0.19387841
TraesCAD_scaffold_007135_01G000800,-0.11479473,0.80356354,0.80356354,0.45348358,0.45210773,0.33688182
TraesCAD_scaffold_011521_01G000100,-0.043774486,-0.09492111,-0.09492111,-0.19672179,-0.3081813,0.17447579
TraesCAD_scaffold_005014_01G000200,-0.017115235,-0.4603039,-0.4603039,-0.36210227,-0.36160922,0.094697
TraesCAD_scaffold_025277_01G000500,-0.0033663511,-0.04542327,-0.04542315,-0.16887212,0.0028138757,-0.17678154
