,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesCAD_scaffold_106246_01G000200,-0.03212607,-0.23646605,-0.23646605,-0.03622067,-0.08754933,-0.097147346
TraesCAD_scaffold_149393_01G000100,-0.014117718,-0.115561366,-0.115561366,-9.024143e-05,0.05606973,-0.18894756
TraesCAD_scaffold_023645_01G000100,-0.6671878,-0.7329309,-0.732931,-5.42119,0.65417147,-0.5918424
TraesCAD_scaffold_071423_01G000200,-0.09862411,-0.036539555,-0.036539555,-0.07708776,0.026622474,-0.1087383
TraesCAD_scaffold_002869_01G000100,-0.9537885,-1.1170039,-1.1170039,0.7640003,0.7959054,-0.57573235
TraesCAD_scaffold_024466_01G000300,-0.51990163,-0.7024528,-0.7024528,0.49671793,0.47611374,-0.2501253
TraesCAD_scaffold_002693_01G000100,-2.69413e-05,-0.13823378,-0.13823378,-0.25999784,-0.19997609,-0.062472224
TraesCAD_scaffold_065844_01G000100,-1.1920929e-07,-0.026553273,-0.026553273,-1.3503091,-1.7381461,0.020005822
TraesCAD_scaffold_013411_01G000100,-0.0042198896,-0.3488717,-0.3488717,-0.3509103,-0.10896838,-0.15966427
TraesCAD_scaffold_000091_01G000300,-1.0967255e-05,-0.6408739,-0.6408739,-0.39892566,-0.91614807,-0.20970678
TraesCAD_scaffold_069071_01G000200,-1.0371208e-05,0.09997189,0.09997189,-4.1765037,-0.58998716,-0.3273784
TraesCAD_scaffold_087348_01G000100,-0.00018084049,0.18556339,0.18556345,0.17799139,-0.5675608,0.031563222
TraesCAD_scaffold_707343_01G000100,-0.0011390448,-0.49612474,-0.49612474,-1.613092,-1.4778645,-0.08430433
TraesCAD_scaffold_161782_01G000100,-0.10220945,0.11546856,0.11546856,-0.6185833,0.15217036,-0.27095413
TraesCAD_scaffold_006222_01G000300,-0.85621643,-1.0676348,-1.0676348,0.20101959,0.7912818,-1.8440428
TraesCAD_scaffold_058994_01G000200,-0.18751729,-0.3176,-0.3176,0.031852484,0.15260172,-0.2781775
TraesCAD_scaffold_003918_01G000800,-0.29771018,-0.3736142,-0.3736142,-0.84995854,0.11501491,0.07504094
TraesCAD_scaffold_013198_01G000800,-0.49317455,-0.9976511,-0.99765146,0.3667041,0.30711335,0.32164872
TraesCAD_scaffold_001778_01G000200,-0.64642847,-0.53449345,-0.53449345,0.73679173,0.74383974,0.3666706
TraesCAD_scaffold_084368_01G000100,-0.09870863,-0.05987966,-0.05987966,-0.8979347,-0.04738438,-0.14740121
TraesCAD_scaffold_045294_01G000200,-0.8287542,-0.86678255,-0.86678255,0.82671875,0.7999902,-1.772924
TraesCAD_scaffold_008737_01G000100,-0.012331605,-0.77595425,-0.77595437,-0.70250094,-0.051478863,-0.16558826
TraesCAD_scaffold_019638_01G000300,-0.90673137,-1.3296807,-1.3296807,0.5696864,0.7745216,-0.48278892
TraesCAD_scaffold_036259_01G000100,-0.775517,-0.80838656,-0.8083867,0.773906,0.73838246,-0.7260003
TraesCAD_scaffold_144994_01G000100,-0.004977107,0.23316658,0.23316658,-2.8908134,-2.7046237,0.1365943
TraesCAD_scaffold_060414_01G000100,-0.0011595488,-0.057381272,-0.057381272,0.6534462,0.49992728,-0.0928117
TraesCAD_scaffold_009504_01G001400,-0.039892316,-0.4227258,-0.88811946,-1.6545465,-1.5718453,-0.03628695
TraesCAD_scaffold_100708_01G000300,-0.00024092197,-0.17869174,-0.17869174,-0.54151046,-0.14895368,-0.048218846
TraesCAD_scaffold_063667_01G000100,-0.5441849,-0.9178473,-0.9793074,-0.25856185,-0.32773364,-0.15404153
TraesCAD_scaffold_079014_01G000200,-0.61284864,-0.5490141,-0.5490142,0.60246,0.6234696,-0.34165585
TraesCAD_scaffold_043531_01G000100,-0.39774358,-0.3679949,-0.3679949,0.2821436,0.24888891,-0.33406532
TraesCAD_scaffold_156871_01G000100,-0.6761488,-0.7814456,-0.7814456,-2.9891841,-0.12619996,-1.7175269
TraesCAD_scaffold_099736_01G000100,-0.008888364,0.1911009,0.19110078,0.7163657,0.7713101,0.18154609
TraesCAD_scaffold_021461_01G000100,-0.02652657,-0.20856047,-0.20856047,-0.41381466,-0.3381307,-0.07291782
TraesCAD_scaffold_106188_01G000200,-0.7044096,-1.3877459,-1.3877459,0.06483078,0.18867195,-1.1218853
TraesCAD_scaffold_097566_01G000100,-0.00010240078,-0.004830599,-0.004830599,-2.4167278,-1.3758931,-0.07473707
TraesCAD_scaffold_023838_01G000200,-0.43877387,-0.6917088,-0.6917088,0.18834049,-0.10337663,-2.2342777
TraesCAD_scaffold_027000_01G000400,-0.11322725,-0.17279029,-0.17279041,0.11735898,-0.116325974,-0.031689525
TraesCAD_scaffold_012738_01G000100,-0.00032818317,0.084493816,0.08449376,-0.24254417,-0.66052806,0.03351623
TraesCAD_scaffold_866493_01G000100,-0.0258317,-0.13290524,-0.13290524,-0.06159985,-0.2206552,-0.14085174
TraesCAD_scaffold_077721_01G000200,-0.0033233166,-0.64009905,-0.64009905,-2.3500881,-1.4554732,-0.18578613
TraesCAD_scaffold_012545_01G000500,-0.6257032,-0.6117481,-0.61174834,0.5423503,0.577523,-0.29032052
TraesCAD_scaffold_084976_01G000500,-0.00078737736,-0.0763464,-0.07634628,-0.14430559,-0.71805763,0.041026115
TraesCAD_scaffold_000050_01G000700,-0.0045684576,0.114952266,0.114952266,-2.0560396,-2.152139,-0.01307559
TraesCAD_scaffold_036125_01G000600,-0.5022514,-0.72525966,-0.72526,-0.6495006,-0.34190488,-0.68242943
TraesCAD_scaffold_057673_01G000200,-0.23358023,-0.11440265,-0.11440265,0.27052778,0.18459833,-0.18293118
TraesCAD_scaffold_125904_01G000100,-0.12875557,-0.3550564,-0.3550564,-1.5080872,0.09244746,-1.0846162
TraesCAD_scaffold_107887_01G000100,-0.34449768,-0.18377209,-0.18377209,0.32244796,0.25038373,-0.57357514
TraesCAD_scaffold_009065_01G000700,-8.904934e-05,0.0035669208,0.00356704,0.58156675,0.64219224,0.02300179
TraesCAD_scaffold_162585_01G000100,-0.92635524,-2.0394895,-2.039489,-5.4616055,-0.12495756,-1.9154227
TraesCAD_scaffold_046300_01G000300,-0.15907216,-0.14407623,-0.14407623,-0.8524492,0.22615194,-0.6207135
TraesCAD_scaffold_033571_01G000300,-3.9100647e-05,-0.22846806,-0.22846806,-1.1196227,-1.8499162,0.10999113
TraesCAD_scaffold_103051_01G000200,-0.24426746,-1.0752218,-1.075222,0.11850619,-0.20158887,-0.0036280155
TraesCAD_scaffold_054031_01G000200,-5.4001808e-05,0.09459919,0.09459919,-0.52892184,-0.45912945,-0.012231827
TraesCAD_scaffold_054211_01G000200,-0.17516696,0.070836365,0.070836365,0.07627529,-0.4195453,-0.081706285
TraesCAD_scaffold_002606_01G000300,-0.06187451,-0.3266394,-0.3266394,-1.4039383,-0.34789753,-0.4837681
TraesCAD_scaffold_139308_01G000100,-0.110652804,0.12017536,0.12017536,0.074236095,0.161062,-0.16746736
TraesCAD_scaffold_003466_01G000300,-0.6548636,-0.6601008,-0.6601008,0.716918,0.71817774,-1.2484508
TraesCAD_scaffold_023494_01G000200,-0.36711252,-0.23515618,-0.23515618,-1.8306563,-0.67643344,-0.82341933
TraesCAD_scaffold_020758_01G000200,-0.089820504,0.0127670765,0.0127670765,-0.11126113,-0.11981118,-0.44722402
TraesCAD_scaffold_087135_01G000100,-0.43652546,-0.4065566,-0.4065566,0.111940205,0.33239818,-0.02677548
TraesCAD_scaffold_011436_01G000900,-9.8109245e-05,-0.21165073,-0.21165073,-2.1725132,-0.46182334,-0.17511356
TraesCAD_scaffold_059685_01G000400,-5.376339e-05,-0.09002268,-0.09002268,-3.1296225,-2.55904,-0.08697748
TraesCAD_scaffold_006297_01G000600,-0.41811252,-1.7847173,-1.7847173,-0.941651,-0.6053425,-1.251092
TraesCAD_scaffold_076170_01G000300,-0.0057982206,-0.09902382,-0.09902382,-0.42401135,-0.53233266,-0.09869361
TraesCAD_scaffold_020141_01G000100,-0.12049484,-0.3030529,-0.3030529,0.3250214,-0.11483729,0.033585727
TraesCAD_scaffold_055448_01G000500,-0.00023663044,-0.014773726,-0.014773607,-0.23397744,-0.16940653,-0.21111476
TraesCAD_scaffold_057742_01G000200,-0.48439384,-1.0366557,-1.0366557,0.35730106,0.36448473,-1.4362311
TraesCAD_scaffold_115499_01G000300,-0.0015150309,-0.094121814,-0.094121814,-1.2065017,-0.3092444,-0.95503736
TraesCAD_scaffold_054938_01G000200,-0.01069963,-0.139462,-0.139462,-0.26236975,-0.044979572,-0.09812462
TraesCAD_scaffold_024516_01G000100,-0.8376727,-1.0490255,-1.0490255,-2.8273654,-2.5348022,-0.83426046
TraesCAD_scaffold_077589_01G000200,-0.22725499,-0.60822237,-0.60822237,-0.63579273,-0.6098348,-0.013088942
TraesCAD_scaffold_040129_01G000500,-0.900203,-1.0691094,-1.0691094,-6.541825,0.40629584,-0.2425518
TraesCAD_scaffold_006789_01G000200,-0.9127643,-1.048547,-1.048547,0.9048731,0.5927845,-0.8087839
TraesCAD_scaffold_045913_01G000100,-0.020193458,-0.5778142,-0.5778142,-7.3094015,-1.1298752,-0.23100805
TraesCAD_scaffold_039789_01G000300,-0.0004981756,-0.3601036,-0.3601036,-1.3155231,-1.9800167,-0.11554313
TraesCAD_scaffold_032633_01G000100,-0.19127238,-0.43509817,-0.43509817,0.22547472,0.146487,-0.14155412
TraesCAD_scaffold_055215_01G000100,-0.14340115,-0.6724783,-0.6724783,-0.026585579,-0.52949846,-0.05767846
TraesCAD_scaffold_023669_01G000400,-0.23588622,-1.8958316,-1.8958313,-1.2223308,-0.047182083,-0.7805574
TraesCAD_scaffold_010667_01G000500,-0.0004146099,0.25035214,0.25035214,0.4873945,-0.12932777,-0.0053471327
TraesCAD_scaffold_007159_01G000200,-0.017315745,-0.17282379,-0.1728239,-10.396765,-6.3087506,-1.0827878
TraesCAD_scaffold_089817_01G000100,-0.001178503,-0.3268572,-0.3268571,-1.7629411,-0.21482086,-0.035954356
TraesCAD_scaffold_054156_01G000100,-0.042476058,-0.34058106,-0.34058106,-0.2332958,-0.07182872,0.015414834
TraesCAD_scaffold_025598_01G000300,-0.0739522,0.006613672,0.006613672,-0.34671366,0.08056742,-0.32702363
TraesCAD_scaffold_037494_01G000200,-0.35433543,-0.5427232,-0.5427232,0.12299883,-0.24551046,-0.19493926
TraesCAD_scaffold_057132_01G000300,-0.026877522,-0.20615304,-0.20615304,-1.2955568,-0.31243896,-0.0057777166
TraesCAD_scaffold_070064_01G000200,-1.1920929e-07,-0.678457,-0.678457,-1.8787773,-3.0291004,-0.1734786
TraesCAD_scaffold_121429_01G000100,-0.45528376,-0.33821976,-0.33821964,0.07980043,0.5081021,-0.101379514
TraesCAD_scaffold_072688_01G000200,-0.7645681,-1.2780561,-1.2780561,0.4036739,0.5889909,-2.1663864
TraesCAD_scaffold_133082_01G000100,-1.3589859e-05,0.013939679,0.013939679,-1.8117001,-1.1869495,0.010379016
TraesCAD_scaffold_003530_01G000400,-0.11132622,-1.3131256,-1.3131256,-0.49246657,-1.354295,-0.40621448
TraesCAD_scaffold_020621_01G000100,-0.019559264,0.0006776452,0.0006777644,-1.0019133,-0.28989303,-0.043524742
TraesCAD_scaffold_030195_01G000100,-0.009607077,-0.17807329,-0.17807329,-0.33125615,-0.7680453,-0.3896327
TraesCAD_scaffold_050707_01G000300,-0.02100265,0.22126627,0.22126627,-0.51110685,-0.011339784,-0.1152693
TraesCAD_scaffold_078060_01G000100,-0.032693148,-0.10566437,-0.10566437,-0.5357574,-0.14764583,-0.33639193
TraesCAD_scaffold_014643_01G000200,-0.005064726,0.036588788,0.036588788,-0.8095901,-0.3922125,-0.13430941
TraesCAD_scaffold_061055_01G000100,-0.35424328,-0.17875826,-0.17875838,-0.04014945,0.23994368,-0.14697802
TraesCAD_scaffold_045607_01G000300,-0.13084388,-0.22795379,-0.22795379,-0.7449008,-0.28066838,-0.41644335
TraesCAD_scaffold_038886_01G000100,-0.041855335,-0.18629205,-0.18629205,0.25274312,0.048328817,-0.09018028
TraesCAD_scaffold_016827_01G000100,-0.003145337,-0.61395323,-0.61395323,-1.139498,-0.77984667,-0.2612548
TraesCAD_scaffold_114208_01G000100,-0.71014595,-0.95895255,-0.95895255,0.44475138,0.4405427,-0.4603721
TraesCAD_scaffold_074471_01G000100,-0.07551682,-0.10686362,-0.10686362,-1.9793506,-1.2648218,-0.1425134
TraesCAD_scaffold_003510_01G000600,-0.0015825033,-0.291708,-0.291708,-0.43933988,-0.18094599,-0.0447793
TraesCAD_scaffold_044575_01G000100,-0.9503952,-1.2424121,0.5628409,0.90612334,0.8706921,-2.0773911
TraesCAD_scaffold_035460_01G000100,-0.014798045,0.06782895,0.067828834,0.67875004,0.62887406,-0.104409695
TraesCAD_scaffold_012210_01G000100,-0.17128003,-1.0032518,-1.0032518,-0.0052171946,-0.10399294,-0.6474705
TraesCAD_scaffold_022295_01G000300,-0.055736303,-0.41229224,-0.41229224,0.015450597,0.33067256,-0.22416186
TraesCAD_scaffold_033323_01G000100,-0.0001385212,-0.32247376,-0.32247376,-1.6863348,-1.439569,0.042186856
TraesCAD_scaffold_055895_01G000100,-0.8697965,-1.131315,-1.131315,0.72782934,0.31769764,-1.026051
TraesCAD_scaffold_109620_01G000400,-0.41162133,-0.90082586,-0.90082586,-0.32041478,-0.12201834,-0.13958848
TraesCAD_scaffold_044461_01G000200,-9.536743e-05,-0.45847547,-0.45847547,-0.69236255,-1.4071717,-0.19489145
TraesCAD_scaffold_032394_01G000200,-0.81688035,-0.9487052,-0.9487053,0.4065305,0.37730193,-0.6081337
TraesCAD_scaffold_020674_01G000300,-0.3926388,-0.7070019,-0.7070017,0.15416533,0.3041768,-0.2486993
TraesCAD_scaffold_010826_01G000400,-3.5643578e-05,-0.019943714,-0.019943714,-0.027134657,-0.18831933,-0.02728808
TraesCAD_scaffold_104531_01G000100,-0.34809363,-0.35037792,-0.35037792,-3.5669088,0.3596139,-0.26161563
TraesCAD_scaffold_023692_01G000100,-0.65935004,-1.3771553,-1.3771553,0.5768067,0.5227008,-2.119659
