,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesNOR2D03G01308350,-0.18562078,-0.109829664,-0.109829664,-1.0927377,-2.288228,-0.1281619
TraesNOR5D03G03151860,-0.29221463,-0.61399424,-0.61399424,-2.9385784,-4.2546177,-1.1717217
TraesNOR5B03G02954250,-0.20244586,-0.104691505,-0.104691386,-5.208044,-8.818902,-1.0986502
TraesNOR3D03G01956770,-0.4366169,-0.39449036,-0.39449036,-0.7320974,-0.52115536,-0.8164427
TraesNOR1D03G00579960,-0.0030802488,0.17244762,0.17244762,-0.04432547,0.07907337,-0.08294189
TraesNOR2D03G01217590,-3.9339066e-06,-0.68189585,-0.68189585,-2.7238848,-1.4494979,-0.45694232
TraesNOR3D03G01863090,-0.87079513,-0.9573823,-0.9573823,-1.388375,-1.4269714,-0.7497194
TraesNOR5B03G02948430,-0.5763153,-0.6236826,-0.6236826,-0.23157203,-0.18910539,-1.2663107
TraesNOR3B03G01817980,-0.429626,-0.44406474,-0.44406474,-4.638111,-3.8954597,-2.1807618
TraesNOR1B03G00248780,-0.0027251244,-0.17255509,-0.17255509,-1.4902065,-0.7436713,0.0035645366
TraesNOR7A03G03849870,-0.00032770634,-0.52555966,-0.52555966,-13.094343,-8.666885,-2.4493268
TraesNOR5B03G02909740,-0.32398665,-0.076765895,-0.076765776,-0.26985526,-0.86322725,-0.7041098
TraesNOR3D03G01848970,-0.012859106,0.07059026,0.07059008,-1.7962887,-0.19129598,-0.42121565
TraesNORUn03G04636790,-0.002413392,0.2164796,0.21647948,0.12001318,0.2066102,0.0070453286
TraesNOR4A03G02176030,-0.030368686,-0.03446555,0.03887081,-23.50573,-32.70408,-0.66100276
TraesNOR3B03G01581130,-3.5762787e-07,-0.17107713,-0.17107725,0.024226725,-0.0962441,0.028179765
TraesNOR3A03G01400060,-0.001979351,-0.03026104,-0.03026104,-1.9182355,-0.8802805,-0.06602156
TraesNOR7B03G04088830,-0.12450564,-1.1313248,-1.1313248,-14.195662,-18.209845,-2.8624113
TraesNOR2D03G01281060,-0.14686918,-0.08098507,-0.08098507,-10.829531,-8.605019,-0.36622584
TraesNOR7A03G04022110,-0.12644064,0.103618026,0.103618026,-1.465749,-1.3264883,-0.57183397
TraesNOR3D03G01975500,-0.01784122,-0.022693753,-0.022693753,-0.6580647,-0.7254633,-0.04225278
TraesNOR6D03G03808750,-3.5762787e-07,0.005441606,0.005441606,-1.9602509,-0.19618487,-0.01368463
TraesNOR5B03G02976560,-0.00093483925,-0.03695798,-0.0369581,-0.276379,0.013125479,0.04022467
TraesNOR6B03G03462240,-0.1601237,-0.25429714,-0.25429714,-0.8823346,-1.638634,-0.7496419
TraesNOR2D03G01151340,-0.016834855,-0.6763611,-0.6763612,-1.0483351,-1.3285179,-0.13328946
TraesNOR7D03G04423630,-2.8014183e-05,0.019022465,0.019022465,-0.3155458,-0.23932052,-0.018643618
TraesNOR4D03G02499730,-0.04632342,-0.5137466,-0.5137466,-10.9628315,-2.1273463,-2.1752048
TraesNOR6A03G03420130,-0.10609043,-0.6884384,-0.68843853,-1.1876311,-0.50895727,-0.307369
TraesNOR3B03G01709270,-0.35354996,-0.31567764,-0.31567764,-3.087257,-0.33234727,-1.4605641
TraesNOR4A03G02141730,-1.1920929e-07,-1.9985299,-1.9985301,-8.713343,-12.18071,-0.7562264
TraesNOR7A03G04031770,-0.05899346,-0.34760833,-0.34760833,-2.1677082,-1.7840078,-0.08306193
TraesNORUn03G04642760,-0.004392743,-0.87114704,-0.87114704,-0.02394998,-0.3821559,-0.43726552
TraesNOR7D03G04461870,-0.00050878525,-0.15045977,-0.15045977,-1.0172253,-1.660397,0.0600577
TraesNOR7B03G04088840,-0.5184367,-0.73335135,-0.73335135,-14.897465,-3.5666947,-3.8690667
TraesNOR6D03G03722920,-0.017104864,-0.043973446,-0.043973446,-0.7382667,0.21638602,-0.03326249
TraesNOR4B03G02256190,-0.5655469,-0.6496581,-0.6496581,0.5320978,-2.8763108,-0.75182414
TraesNOR7B03G04162670,-0.2056073,-1.1010685,-1.1010685,-0.8831266,-2.5463448,-0.6798376
TraesNOR6D03G03805160,-0.0032291412,0.16761214,0.16761214,-1.2416565,-0.6660818,0.0071151257
TraesNOR3D03G01892150,-0.29012442,-0.61213565,-0.61213565,-29.861418,-42.501385,-0.65291333
TraesNOR4D03G02457770,-0.10582745,0.09225142,0.09225142,-0.13295698,-0.18692052,-0.46330774
TraesNOR6D03G03801680,-0.016206264,0.6550768,0.65507686,0.17997622,0.36999118,-0.40931785
TraesNORUn03G04555760,-0.2559172,-0.22725427,-0.22725427,0.042329013,0.043534994,-0.62927914
