,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesNOR4A03G02168790,-0.029343843,0.046480536,0.046480536,0.02617085,0.06253064,-0.16116607
TraesNOR2A03G00646650,-0.113349915,0.09172797,0.09172791,-0.24806774,-0.12930954,-0.35371852
TraesNOR5B03G02966940,-0.07796335,-0.70772827,-0.7077284,-0.22186804,-0.07081306,-0.5900487
TraesNOR7A03G03904230,-0.09853387,0.22790891,0.045377553,-0.7789849,-0.4077369,0.049166262
TraesNOR1A03G00028650,-0.126961,0.8884028,0.8884028,0.8330787,0.90438604,-1.0000231
TraesNOR2A03G00669190,-0.0025151968,-0.66212237,-0.6621226,-5.0903487,-2.9802938,-2.3046138
TraesNOR4D03G02492950,-1.6093254e-05,0.12498587,0.13083887,0.054245353,0.08322495,-0.052146673
TraesNOR2B03G00925840,-0.11046219,-2.655894,-2.6558933,-10.370705,-11.794793,-4.4166594
TraesNOR5D03G03193480,-0.036741853,-0.80398834,-0.80398846,-1.7813051,-0.9097868,-0.38454497
TraesNOR4A03G02074370,-0.015838265,-0.41022277,-0.4102223,-4.40283,-1.3633635,-1.755146
